FIPS_CODE,COUNTY_CODE,COUNTY,ST,STATE,FOOD_INSECURITY,SEVERE_HOUSING_COST_BURDEN,UNEMPLOYED,NO_VEHICLE_ACCESS,UNINSURED
2452090,2452,Saint-Didace,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2454060,2454,Saint-Dominique,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2488065,2488,Saint-Dominique-du-Rosaire,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2462060,2462,Saint-Donat,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2409030,2409,Saint-Donat,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2449100,2449,Saint-Edmond-de-Grantham,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2492050,2492,Saint-Edmond-les-Plaines,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2468045,2468,Saint-Édouard,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2485015,2485,Saint-Édouard-de-Fabre,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2433080,2433,Saint-Édouard-de-Lotbinière,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2451050,2451,Saint-Édouard-de-Maskinongé,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2451075,2451,Saint-Élie-de-Caxton,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2411035,2411,Saint-Éloi,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2450095,2450,Saint-Elphège,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2426022,2426,Saint-Elzéar,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2405050,2405,Saint-Elzéar,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2413085,2413,Saint-Elzéar-de-Témiscouata,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2480125,2480,Saint-Émile-de-Suffolk,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2429112,2429,Saint-Éphrem-de-Beauce,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2412030,2412,Saint-Épiphane,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2463030,2463,Saint-Esprit,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2470030,2470,Saint-Étienne-de-Beauharnois,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2445100,2445,Saint-Étienne-de-Bolton,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2451090,2451,Saint-Étienne-des-Grès,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2449105,2449,Saint-Eugène,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2492065,2492,Saint-Eugène-d'Argentenay,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2485085,2485,Saint-Eugène-de-Guigues,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2410075,2410,Saint-Eugène-de-Ladrière,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2413030,2413,Saint-Eusèbe,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2472005,2472,Saint-Eustache,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2429025,2429,Saint-Évariste-de-Forsyth,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2410070,2410,Saint-Fabien,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2418015,2418,Saint-Fabien-de-Panet,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2478047,2478,Saint-Faustin--Lac-Carré,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2491042,2491,Saint-Félicien,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2494225,2494,Saint-Félix-d'Otis,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2488060,2488,Saint-Félix-de-Dalquier,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2449005,2449,Saint-Félix-de-Kingsey,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2462007,2462,Saint-Félix-de-Valois,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2432013,2432,Saint-Ferdinand,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2421010,2421,Saint-Ferréol-les-Neiges,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2433052,2433,Saint-Flavien,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2431030,2431,Saint-Fortunat,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2442020,2442,Saint-François-Xavier-de-Brompton,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2412025,2412,Saint-François-Xavier-de-Viger,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2406055,2406,Saint-François-d'Assise,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2491015,2491,Saint-François-de-Sales,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2420005,2420,Saint-François-de-l'Île-d'Orléans,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2418060,2418,Saint-François-de-la-Rivière-du-Sud,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2450128,2450,Saint-François-du-Lac,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2427065,2427,Saint-Frédéric,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2494235,2494,Saint-Fulgence,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2452080,2452,Saint-Gabriel,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2414075,2414,Saint-Gabriel-Lalemant,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2452085,2452,Saint-Gabriel-de-Brandon,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2409025,2409,Saint-Gabriel-de-Rimouski,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2422025,2422,Saint-Gabriel-de-Valcartier,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2493035,2493,Saint-Gédéon,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2429013,2429,Saint-Gédéon-de-Beauce,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2429073,2429,Saint-Georges,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2456010,2456,Saint-Georges-de-Clarenceville,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2440032,2440,Saint-Georges-de-Windsor,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2453085,2453,Saint-Gérard-Majella,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2414045,2414,Saint-Germain,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2449048,2449,Saint-Germain-de-Grantham,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2419075,2419,Saint-Gervais,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2434060,2434,Saint-Gilbert,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2433035,2433,Saint-Gilles,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2405015,2405,Saint-Godefroi,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2449113,2449,Saint-Guillaume,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2462912,2462,Saint-Guillaume-Nord,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2411020,2411,Saint-Guy,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2419068,2419,Saint-Henri,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2493070,2493,Saint-Henri-de-Taillon,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2444015,2444,Saint-Herménégilde,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2429020,2429,Saint-Hilaire-de-Dorset,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2416050,2416,Saint-Hilarion,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2475045,2475,Saint-Hippolyte,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2494240,2494,Saint-Honoré,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2429038,2429,Saint-Honoré-de-Shenley,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2413090,2413,Saint-Honoré-de-Témiscouata,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2412010,2412,Saint-Hubert-de-Rivière-du-Loup,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2454100,2454,Saint-Hugues,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2454048,2454,Saint-Hyacinthe,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2452045,2452,Saint-Ignace-de-Loyola,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2446095,2446,Saint-Ignace-de-Stanbridge,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2415005,2415,Saint-Irénée,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2467040,2467,Saint-Isidore,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2426063,2426,Saint-Isidore,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2441012,2441,Saint-Isidore-de-Clifton,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2463013,2463,Saint-Jacques,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2431140,2431,Saint-Jacques-de-Leeds,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2431025,2431,Saint-Jacques-le-Majeur-de-Wolfestown,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2468040,2468,Saint-Jacques-le-Mineur,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2433065,2433,Saint-Janvier-de-Joly,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2457033,2457,Saint-Jean-Baptiste,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2417070,2417,Saint-Jean-Port-Joli,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2431100,2431,Saint-Jean-de-Brébeuf,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2408010,2408,Saint-Jean-de-Cherbourg,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2411010,2411,Saint-Jean-de-Dieu,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2462015,2462,Saint-Jean-de-Matha,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2420015,2420,Saint-Jean-de-l'Île-d'Orléans,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2413010,2413,Saint-Jean-de-la-Lande,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2456083,2456,Saint-Jean-sur-Richelieu,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2475017,2475,Saint-Jérôme,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2421020,2421,Saint-Joachim,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2447040,2447,Saint-Joachim-de-Shefford,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2427043,2427,Saint-Joseph-de-Beauce,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2431045,2431,Saint-Joseph-de-Coleraine,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2414030,2414,Saint-Joseph-de-Kamouraska,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2409070,2409,Saint-Joseph-de-Lepage,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2453050,2453,Saint-Joseph-de-Sorel,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2427050,2427,Saint-Joseph-des-Érables,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2472025,2472,Saint-Joseph-du-Lac,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2454110,2454,Saint-Jude,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2427055,2427,Saint-Jules,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2431035,2431,Saint-Julien,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2418005,2418,Saint-Just-de-Bretenières,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2413040,2413,Saint-Juste-du-Lac,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2451045,2451,Saint-Justin,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2487120,2487,Saint-Lambert,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2458012,2458,Saint-Lambert,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2426070,2426,Saint-Lambert-de-Lauzon,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2420020,2420,Saint-Laurent-de-l'Île-d'Orléans,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2471105,2471,Saint-Lazare,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2419050,2419,Saint-Lazare-de-Bellechasse,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2408065,2408,Saint-Léandre,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2419020,2419,Saint-Léon-de-Standon,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2407030,2407,Saint-Léon-le-Grand,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2451035,2451,Saint-Léon-le-Grand,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2450042,2450,Saint-Léonard-d'Aston,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2434115,2434,Saint-Léonard-de-Portneuf,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2454072,2454,Saint-Liboire,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2463065,2463,Saint-Liguori,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2463048,2463,Saint-Lin--Laurentides,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2454120,2454,Saint-Louis,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2439170,2439,Saint-Louis-de-Blandford,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2470035,2470,Saint-Louis-de-Gonzague,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2428035,2428,Saint-Louis-de-Gonzague,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2421015,2421,Saint-Louis-de-Gonzague-du-Cap-Tourmente,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2413080,2413,Saint-Louis-du-Ha! Ha!,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2428060,2428,Saint-Luc-de-Bellechasse,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2437225,2437,Saint-Luc-de-Vincennes,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2449030,2449,Saint-Lucien,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2430072,2430,Saint-Ludger,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2493080,2493,Saint-Ludger-de-Milot,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2428075,2428,Saint-Magloire,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2449095,2449,Saint-Majorique-de-Grantham,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2419025,2419,Saint-Malachie,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2444003,2444,Saint-Malo,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2488040,2488,Saint-Marc-de-Figuery,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2434065,2434,Saint-Marc-des-Carrières,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2413020,2413,Saint-Marc-du-Lac-Long,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2457050,2457,Saint-Marc-sur-Richelieu,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2417020,2417,Saint-Marcel,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2454125,2454,Saint-Marcel-de-Richelieu,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2410025,2410,Saint-Marcellin,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2429045,2429,Saint-Martin,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2455065,2455,Saint-Mathias-sur-Richelieu,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2467005,2467,Saint-Mathieu,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2488050,2488,Saint-Mathieu-d'Harricana,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2457045,2457,Saint-Mathieu-de-Beloeil,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2411050,2411,Saint-Mathieu-de-Rioux,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2451070,2451,Saint-Mathieu-du-Parc,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2437230,2437,Saint-Maurice,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2404010,2404,Saint-Maxime-du-Mont-Louis,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2411025,2411,Saint-Médard,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2468050,2468,Saint-Michel,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2419110,2419,Saint-Michel-de-Bellechasse,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2462085,2462,Saint-Michel-des-Saints,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2413065,2413,Saint-Michel-du-Squatec,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2412020,2412,Saint-Modeste,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2407095,2407,Saint-Moïse,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2437240,2437,Saint-Narcisse,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2433030,2433,Saint-Narcisse-de-Beaurivage,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2410015,2410,Saint-Narcisse-de-Rimouski,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2493045,2493,Saint-Nazaire,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2448050,2448,Saint-Nazaire-d'Acton,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2419015,2419,Saint-Nazaire-de-Dorchester,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2419045,2419,Saint-Nérée-de-Bellechasse,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2407100,2407,Saint-Noël,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2452070,2452,Saint-Norbert,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2439043,2439,Saint-Norbert-d'Arthabaska,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2409055,2409,Saint-Octave-de-Métis,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2427035,2427,Saint-Odilon-de-Cranbourne,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2417005,2417,Saint-Omer,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2414080,2414,Saint-Onésime-d'Ixworth,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2453032,2453,Saint-Ours,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2414070,2414,Saint-Pacôme,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2417010,2417,Saint-Pamphile,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2414018,2414,Saint-Pascal,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2433025,2433,Saint-Patrice-de-Beaurivage,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2468025,2468,Saint-Patrice-de-Sherrington,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2461005,2461,Saint-Paul,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2455015,2455,Saint-Paul-d'Abbotsford,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2418030,2418,Saint-Paul-de-Montminy,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2456035,2456,Saint-Paul-de-l'Île-aux-Noix,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2412035,2412,Saint-Paul-de-la-Croix,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2451060,2451,Saint-Paulin,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2419005,2419,Saint-Philémon,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2429065,2429,Saint-Philibert,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2467010,2467,Saint-Philippe,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2414060,2414,Saint-Philippe-de-Néri,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2454008,2454,Saint-Pie,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2449130,2449,Saint-Pie-de-Guire,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2461020,2461,Saint-Pierre,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2432050,2432,Saint-Pierre-Baptiste,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2431135,2431,Saint-Pierre-de-Broughton,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2413075,2413,Saint-Pierre-de-Lamy,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2420025,2420,Saint-Pierre-de-l'Île-d'Orléans,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2418055,2418,Saint-Pierre-de-la-Rivière-du-Sud,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2438065,2438,Saint-Pierre-les-Becquets,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2472043,2472,Saint-Placide,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2471020,2471,Saint-Polycarpe,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2491035,2491,Saint-Prime,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2428020,2428,Saint-Prosper,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2437250,2437,Saint-Prosper-de-Champlain,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2419082,2419,Saint-Raphaël,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2434128,2434,Saint-Raymond,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2468055,2468,Saint-Rémi,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2439020,2439,Saint-Rémi-de-Tingwick,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2429050,2429,Saint-René,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2408035,2408,Saint-René-de-Matane,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2453020,2453,Saint-Robert,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2430070,2430,Saint-Robert-Bellarmin,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2463040,2463,Saint-Roch-Ouest,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2435045,2435,Saint-Roch-de-Mékinac,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2453040,2453,Saint-Roch-de-Richelieu,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2463035,2463,Saint-Roch-de-l'Achigan,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2417065,2417,Saint-Roch-des-Aulnaies,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2430100,2430,Saint-Romain,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2439145,2439,Saint-Rosaire,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2439130,2439,Saint-Samuel,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2477043,2477,Saint-Sauveur,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2430085,2430,Saint-Sébastien,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2456050,2456,Saint-Sébastien,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2451030,2451,Saint-Sévère,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2435020,2435,Saint-Séverin,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2427070,2427,Saint-Séverin,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2405055,2405,Saint-Siméon,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2415058,2415,Saint-Siméon,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2454090,2454,Saint-Simon,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2411055,2411,Saint-Simon,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2429125,2429,Saint-Simon-les-Mines,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2480070,2480,Saint-Sixte,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2437245,2437,Saint-Stanislas,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2492070,2492,Saint-Stanislas,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2470040,2470,Saint-Stanislas-de-Kostka,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2460020,2460,Saint-Sulpice,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2438005,2438,Saint-Sylvère,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2433007,2433,Saint-Sylvestre,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2471015,2471,Saint-Télesphore,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2407070,2407,Saint-Tharcisius,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2448045,2448,Saint-Théodore-d'Acton,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2429005,2429,Saint-Théophile,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2461027,2461,Saint-Thomas,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2492045,2492,Saint-Thomas-Didyme,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2434085,2434,Saint-Thuribe,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2435027,2435,Saint-Tite,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2421005,2421,Saint-Tite-des-Caps,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
2434090,2434,Saint-Ubalde,QC,Quebec,0.1690,0.1139,0.0540,0.0630,0.1190
